kelompok,ruas,sk_tarif,tanggal_sk,sistem,asal,tujuan,gol_I,gol_II_III,gol_IV_V,sumber
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Buah Batu,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Kopo,6500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Moh. Toha,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Padalarang,10500,18500,25000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Pasir Koja,8000,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,Pasteur,10500,18500,25000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Cileunyi,SS Padalarang,10500,18500,24500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Baros,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Buah Batu,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Cileunyi,6500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Moh. Toha,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Padalarang,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Pasir Koja,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,Pasteur,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Kopo,SS Padalarang,5000,8500,12000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Baros,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Buah Batu,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Cileunyi,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Kopo,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Padalarang,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Pasir Koja,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,Pasteur,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Moh. Toha,SS Padalarang,5000,9000,12000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,Baros,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,Buah Batu,6500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,Cileunyi,10500,18500,25000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,Kopo,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,Moh. Toha,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,PasirKoja,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,Pasteur,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Padalarang,SS Padalarang,500,1000,1500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Baros,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Buah Batu,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Cileunyi,8000,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Kopo,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Moh. Toha,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Padalarang,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,Pasteur,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasir Koja,SS Padalarang,5000,8500,11500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Baros,2500,4500,6500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Buah Batu,6500,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Cileunyi,10500,18500,25000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Kopo,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Moh. Toha,5500,9000,12500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Padalarang,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,Pasir Koja,4000,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,Pasteur,SS Padalarang,3500,6500,9000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Baros,2500,4000,5500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Buah Batu,6500,11000,15000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Cileunyi,10500,18000,24500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Kopo,5000,8500,12000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Moh. Toha,5000,9000,12000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Padalarang,500,1000,1500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,PasirKoja,5000,8500,11500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Padalarang-Cileunyi,KEPMEN PUPR Nomor 533/KPTS/M/2023,17 Mei 2023,tertutup,SS Padalarang,Pasteur,3500,6500,9000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Lawang,Malang,15000,22500,29500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Lawang,Pakis,12000,17500,23500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Lawang,Pandaan,23500,35000,46500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Lawang,Purwodadi,8000,12000,16000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Lawang,Singosari,7000,10500,14000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Malang,Lawang,15000,22500,29500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Malang,Pakis,3000,4500,6000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Malang,Pandaan,38000,57500,76500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Malang,Purwodadi,23000,34500,45500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Malang,Singosari,8000,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pakis,Lawang,12000,17500,23500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pakis,Malang,3000,4500,6000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pakis,Pandaan,35000,52500,70500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pakis,Purwodadi,20000,29500,39500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pakis,Singosari,4500,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pandaan,Lawang,23500,35000,46500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pandaan,Malang,38000,57500,76500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pandaan,Pakis,35000,52500,70500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pandaan,Purwodadi,15500,23000,31000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Pandaan,Singosari,30500,45500,61000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Purwodadi,Lawang,8000,12000,16000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Purwodadi,Malang,23000,34500,45500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Purwodadi,Pakis,20000,29500,39500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Purwodadi,Pandaan,15500,23000,31000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Purwodadi,Singosari,15000,22500,30000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Singosari,Lawang,7000,10500,14000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Singosari,Malang,8000,11500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Singosari,Pakis,4500,7000,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Singosari,Pandaan,30500,45500,61000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Pandaan-Malang,KEPMEN PUPR Nomor 602/KPTS/M/2025,4 Juni 2025,tertutup,Singosari,Purwodadi,15000,22500,30000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Semarang-Demak Seksi 2 (Sayung-Demak),KEPMEN PUPR Nomor 263/KPTS/M/2023,13 Februari 2023,tertutup,Demak,Sayung,19000,28500,38500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Semarang-Demak Seksi 2 (Sayung-Demak),KEPMEN PUPR Nomor 263/KPTS/M/2023,13 Februari 2023,tertutup,Sayung,Demak,19000,28500,38500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,Junction Walatanka,SS Cikeusal,13000,19000,25500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,Junction Walatanka,SS Rangkasbitung,38000,56500,75500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,Junction Walatanka,SS Tanjung Teja,25000,37500,50000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Cikeusal,Junction Walatanka,13000,19000,25500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Cikeusal,SS Rangkasbitung,25000,37500,50000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Cikeusal,SS Tanjung Teja,12000,18500,24500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Rangkasbitung,Junction Walatanka,38000,56500,75500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Rangkasbitung,SS Cikeusal,25000,37500,50000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Rangkasbitung,SS Tanjung Teja,12500,19000,25500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Tanjung Teja,Junction Walatanka,25000,37500,50000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Tanjung Teja,SS Cikeusal,12000,18500,24500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Serang-Panimbang Seksi 1 (Serang-Rangkasbitung),KEPMEN PUPR Nomor 1427/KPTS/M/2021,16 November 2021,tertutup,SS Tanjung Teja,SS Rangkasbitung,12500,19000,25500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Simpang Susun Waru-Bandara Juanda,KEPMEN PUPR Nomor 642/ KPTS/M/2025,25 Juni 2025,tertutup,SS Waru,Bandara Juanda,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Banyudono,Prambanan,53500,80500,107000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Kartasura,Prambanan,57000,85500,114500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Klaten,Prambanan,15000,22500,30000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Polanharjo,Prambanan,32500,49000,65000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Prambanan,Banyudono,53500,80500,107000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Prambanan,Kartasura,57000,85500,114500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Prambanan,Klaten,15000,22500,30000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
